employee_id,salary_gross,currency,pay_frequency,bonus,effective_date
12355,4673,GHS,Biweekly,700,2025-12-02
12356,8366,GHS,Monthly,,2025-12-02
12357,11577,GHS,Biweekly,578,2025-12-02
12358,2481,GHS,,124,2025-12-02
12359,2824,GHS,Monthly,141,2025-12-02
12360,,GHS,Biweekly,145,2025-12-02
12361,9529,GHS,Biweekly,0,2025-12-02
12362,10382,GHS,Monthly,0,2025-12-02
12363,4683,GHS,Biweekly,702,2025-12-02
12364,15829,GHS,Monthly,791,
12365,4710,GHS,Biweekly,235,2025-12-02
12366,5044,GHS,Biweekly,756,2025-12-02
12367,6489,GHS,Biweekly,973,2025-12-02
12368,8913,GHS,Biweekly,1336,2025-12-02
12369,5006,GHS,Biweekly,150,2025-12-02
12370,16816,GHS,Monthly,840,2025-12-02
12371,9212,GHS,Biweekly,0,2025-12-02
12372,3181,GHS,Monthly,318,2025-12-02
12373,9457,GHS,Biweekly,472,2025-12-02
12374,5463,GHS,,273,
12375,16985,GHS,Biweekly,2547,2025-12-02
12376,7178,GHS,Biweekly,717,2025-12-02
12377,7892,GHS,Biweekly,236,2025-12-02
12378,3411,GHS,Monthly,0,2025-12-02
12379,5971,GHS,,895,2025-12-02
12380,10320,GHS,Biweekly,1032,
12381,10046,GHS,Biweekly,1506,2025-12-02
12382,6200,GHS,Monthly,0,2025-12-02
12383,18289,GHS,Monthly,2743,2025-12-02
12384,3680,GHS,Biweekly,184,2025-12-02
12385,10288,GHS,Monthly,0,2025-12-02
12386,,GHS,Monthly,550,2025-12-02
12387,10035,GHS,Monthly,1003,2025-12-02
12388,5233,GHS,Monthly,0,2025-12-02
12389,5605,GHS,,840,2025-12-02
12390,3049,GHS,Monthly,152,2025-12-02
12391,10532,GHS,Biweekly,1053,2025-12-02
12392,13129,GHS,Biweekly,0,2025-12-02
12393,2784,GHS,Monthly,83,2025-12-02
12394,7189,GHS,Biweekly,215,2025-12-02
12395,2858,GHS,Monthly,,2025-12-02
12396,2744,GHS,Biweekly,137,2025-12-02
12397,8539,GHS,Monthly,426,2025-12-02
12398,13607,GHS,Monthly,1360,2025-12-02
12399,6308,GHS,Monthly,315,2025-12-02
12400,11820,GHS,Monthly,0,2025-12-02
12401,2902,GHS,Biweekly,290,2025-12-02
12402,6404,GHS,Biweekly,0,2025-12-02
12403,9048,GHS,,271,2025-12-02
12404,6733,GHS,Biweekly,1009,2025-12-02
12405,5155,GHS,Monthly,0,2025-12-02
12406,8888,GHS,Monthly,0,2025-12-02
12407,14192,GHS,Monthly,0,2025-12-02
12408,4454,GHS,Biweekly,0,2025-12-02
12409,2627,GHS,Biweekly,394,2025-12-02
12410,4545,GHS,Monthly,454,2025-12-02
12411,10433,GHS,Biweekly,1043,2025-12-02
12412,9939,GHS,Biweekly,298,2025-12-02
12413,2696,GHS,Biweekly,0,2025-12-02
12414,12237,,Monthly,1835,2025-12-02
12415,4211,GHS,Monthly,210,2025-12-02
12416,3273,GHS,Biweekly,163,2025-12-02
12417,5214,GHS,Monthly,0,2025-12-02
12418,6561,GHS,Biweekly,656,2025-12-02
12419,9368,GHS,Monthly,468,2025-12-02
12420,2415,,Biweekly,362,2025-12-02
12421,2207,GHS,Monthly,0,2025-12-02
12422,6335,GHS,Biweekly,316,2025-12-02
12423,2376,GHS,,,2025-12-02
12424,6552,GHS,Monthly,0,2025-12-02
12425,14102,GHS,Monthly,705,2025-12-02
12426,4744,GHS,Monthly,0,2025-12-02
12427,7989,GHS,Monthly,0,2025-12-02
12428,8513,,Monthly,0,2025-12-02
12429,2221,GHS,Monthly,66,2025-12-02
12430,7374,GHS,Monthly,737,2025-12-02
12431,10729,GHS,Biweekly,0,2025-12-02
12432,6680,GHS,Monthly,0,2025-12-02
12433,2603,GHS,Monthly,390,
12434,4797,GHS,Monthly,719,2025-12-02
12435,,GHS,Monthly,708,2025-12-02
12436,7245,GHS,Biweekly,724,2025-12-02
12437,9120,GHS,Biweekly,1368,2025-12-02
12438,2448,GHS,Monthly,0,2025-12-02
12439,2247,GHS,Biweekly,,2025-12-02
12440,1977,GHS,Biweekly,0,2025-12-02
12441,4462,GHS,Monthly,133,2025-12-02
12442,2529,GHS,Monthly,,2025-12-02
12443,8651,GHS,Biweekly,865,2025-12-02
12444,3077,GHS,Biweekly,461,2025-12-02
12445,8862,GHS,Monthly,886,2025-12-02
12446,11957,GHS,Monthly,1195,2025-12-02
,1735,,Biweekly,,2025-12-02
12448,1408,GHS,Biweekly,42,2025-12-02
12449,9847,GHS,Biweekly,492,2025-12-02
12450,7342,GHS,Monthly,,2025-12-02
12451,1846,GHS,Monthly,92,2025-12-02
12452,1827,GHS,Monthly,274,2025-12-02
12453,6920,GHS,,346,2025-12-02
12454,7344,GHS,Biweekly,734,2025-12-02
12455,2344,GHS,Monthly,0,2025-12-02
12456,7057,GHS,Biweekly,211,2025-12-02
12457,3179,GHS,Monthly,317,2025-12-02
12458,5481,GHS,Monthly,274,2025-12-02
12459,3321,,,0,
12460,,GHS,Biweekly,168,2025-12-02
12461,7338,GHS,Monthly,,2025-12-02
12462,6320,GHS,Monthly,0,2025-12-02
12463,1817,GHS,Monthly,181,2025-12-02
12464,11982,GHS,Monthly,359,2025-12-02
12465,,GHS,Monthly,64,
12466,13676,GHS,Biweekly,2051,2025-12-02
12467,13092,GHS,Biweekly,1309,2025-12-02
12468,6537,GHS,Monthly,326,2025-12-02
12469,4906,GHS,Biweekly,735,2025-12-02
12470,852,GHS,Monthly,85,2025-12-02
12471,2274,GHS,Biweekly,0,2025-12-02
12472,7267,GHS,Monthly,218,2025-12-02
12473,6757,GHS,Biweekly,675,2025-12-02
12474,8329,GHS,Biweekly,832,2025-12-02
12475,9488,GHS,Biweekly,1423,2025-12-02
12476,,GHS,Biweekly,56,2025-12-02
12477,11728,GHS,Monthly,586,2025-12-02
12478,2144,GHS,Biweekly,107,2025-12-02
12479,3211,GHS,Biweekly,,
12480,2361,GHS,Biweekly,118,2025-12-02
12481,13351,GHS,Biweekly,2002,2025-12-02
12482,6591,GHS,Biweekly,659,2025-12-02
12483,6461,GHS,Monthly,646,2025-12-02
12484,2072,,,207,2025-12-02
12485,6115,GHS,Biweekly,183,2025-12-02
12486,4258,GHS,Monthly,425,2025-12-02
12487,3886,GHS,Biweekly,582,2025-12-02
12488,2688,GHS,Monthly,80,2025-12-02
12489,7739,GHS,Biweekly,773,2025-12-02
12490,4960,GHS,Biweekly,248,2025-12-02
12491,2910,,Biweekly,291,2025-12-02
12492,10985,GHS,Biweekly,549,2025-12-02
12493,,GHS,Biweekly,280,2025-12-02
12494,1930,GHS,Monthly,57,2025-12-02
12495,12636,GHS,Monthly,0,2025-12-02
12496,2395,GHS,Monthly,119,2025-12-02
12497,7922,GHS,Biweekly,792,2025-12-02
12498,8984,GHS,Biweekly,449,2025-12-02
12499,4194,GHS,Monthly,629,2025-12-02
12500,10017,GHS,Monthly,300,2025-12-02
12501,5722,GHS,Monthly,286,2025-12-02
12502,4372,GHS,Biweekly,218,2025-12-02
12503,10683,GHS,Monthly,1602,2025-12-02
12504,,GHS,Biweekly,251,2025-12-02
12505,17894,GHS,Biweekly,894,2025-12-02
12506,15597,GHS,Biweekly,779,2025-12-02
,6607,GHS,Monthly,198,
12508,11856,GHS,Monthly,355,2025-12-02
12509,2605,GHS,Monthly,78,
12510,4986,GHS,,498,2025-12-02
12511,2022,GHS,Biweekly,101,2025-12-02
12512,11810,GHS,Monthly,0,2025-12-02
12513,4989,,Monthly,0,2025-12-02
12514,,GHS,Monthly,,2025-12-02
12515,14914,GHS,Monthly,1491,2025-12-02
12516,3818,GHS,Biweekly,,2025-12-02
12517,,,Biweekly,492,2025-12-02
12518,2195,GHS,Monthly,329,2025-12-02
,2020,GHS,Biweekly,101,2025-12-02
12520,,GHS,Biweekly,1588,2025-12-02
12521,1267,GHS,,190,2025-12-02
12522,6992,GHS,Biweekly,209,2025-12-02
12523,12869,GHS,Monthly,643,2025-12-02
12524,2461,GHS,Monthly,246,2025-12-02
12525,3205,GHS,Monthly,160,2025-12-02
12526,1369,GHS,Monthly,205,2025-12-02
12527,1998,GHS,Biweekly,0,2025-12-02
12528,11064,GHS,Monthly,331,2025-12-02
12529,1386,GHS,Biweekly,41,2025-12-02
12530,6416,GHS,Monthly,192,2025-12-02
12531,1704,GHS,Biweekly,170,2025-12-02
12532,7127,GHS,Biweekly,1069,2025-12-02
12533,2307,GHS,Biweekly,230,2025-12-02
12534,14172,GHS,Monthly,425,2025-12-02
,17833,GHS,Monthly,2674,2025-12-02
12536,6385,GHS,Monthly,191,2025-12-02
12537,3859,GHS,Biweekly,,2025-12-02
12538,3309,GHS,Monthly,,2025-12-02
12539,5654,GHS,Monthly,169,2025-12-02
12540,12961,,Biweekly,0,2025-12-02
12541,3065,,Biweekly,91,2025-12-02
12542,2619,GHS,Monthly,130,2025-12-02
12543,4769,GHS,Biweekly,143,2025-12-02
12544,9645,GHS,Monthly,482,2025-12-02
12545,14958,GHS,Monthly,,2025-12-02
12546,11958,GHS,Biweekly,1195,2025-12-02
,6598,GHS,Biweekly,0,2025-12-02
12548,3983,GHS,Monthly,597,2025-12-02
12549,7034,GHS,Biweekly,0,2025-12-02
12550,6187,GHS,Monthly,309,2025-12-02
12551,3329,GHS,Monthly,166,2025-12-02
12552,4431,,Biweekly,664,2025-12-02
12553,4388,GHS,Monthly,219,2025-12-02
12554,14508,GHS,Biweekly,2176,2025-12-02
12555,3336,GHS,Monthly,166,2025-12-02
12556,,GHS,Biweekly,1161,2025-12-02
12557,2250,GHS,Biweekly,112,2025-12-02
12558,7372,GHS,Monthly,737,2025-12-02
12559,9652,,Biweekly,482,2025-12-02
12560,5179,GHS,Monthly,258,2025-12-02
12561,14903,GHS,Monthly,745,2025-12-02
12562,,GHS,Monthly,0,2025-12-02
12563,3029,GHS,Biweekly,151,2025-12-02
12564,8752,,Biweekly,,2025-12-02
12565,9264,GHS,Biweekly,1389,2025-12-02
12566,,GHS,Monthly,263,2025-12-02
12567,14616,GHS,Biweekly,0,
12568,10715,GHS,Biweekly,1607,2025-12-02
12569,6636,GHS,Biweekly,199,2025-12-02
12570,6236,GHS,,187,2025-12-02
12571,2686,GHS,Biweekly,402,2025-12-02
12572,6361,GHS,Monthly,0,
,3275,GHS,Biweekly,163,2025-12-02
12574,5222,GHS,Biweekly,783,2025-12-02
12575,4001,GHS,Biweekly,200,2025-12-02
12576,11064,GHS,Biweekly,,2025-12-02
12577,18244,GHS,Monthly,1824,2025-12-02
12578,4582,GHS,Biweekly,137,2025-12-02
,6648,GHS,Biweekly,332,2025-12-02
12580,8556,GHS,Monthly,855,2025-12-02
12581,2436,GHS,Monthly,73,2025-12-02
12582,1994,GHS,Biweekly,0,2025-12-02
12583,6200,GHS,Biweekly,0,2025-12-02
12584,2356,GHS,Biweekly,,2025-12-02
12585,14502,GHS,Biweekly,435,2025-12-02
12586,2336,GHS,Monthly,116,2025-12-02
12587,4828,,Monthly,241,2025-12-02
12588,5285,GHS,Biweekly,528,2025-12-02
12589,4880,GHS,Biweekly,146,2025-12-02
12590,10377,GHS,Monthly,1037,2025-12-02
12591,,,Monthly,0,2025-12-02
12592,5841,GHS,Monthly,876,2025-12-02
12593,6065,GHS,Monthly,,2025-12-02
12594,1815,GHS,Biweekly,90,2025-12-02
12595,14066,GHS,Biweekly,421,2025-12-02
12596,5435,GHS,Biweekly,,2025-12-02
12597,2250,,Biweekly,337,
12598,5276,GHS,Monthly,158,2025-12-02
12599,2039,GHS,Monthly,203,2025-12-02
,3071,GHS,Monthly,0,2025-12-02
12601,4036,GHS,Biweekly,605,2025-12-02
12602,12386,,Monthly,619,2025-12-02
12603,10243,GHS,Biweekly,,2025-12-02
12604,5626,GHS,Biweekly,0,2025-12-02
12605,5585,GHS,Biweekly,558,2025-12-02
12606,2516,GHS,Biweekly,0,2025-12-02
12607,3005,GHS,Biweekly,0,2025-12-02
12608,6521,GHS,Monthly,978,2025-12-02
,3283,GHS,Biweekly,492,2025-12-02
12610,3863,GHS,Biweekly,579,2025-12-02
12611,9715,GHS,Biweekly,485,2025-12-02
12612,,GHS,Biweekly,823,2025-12-02
12613,2322,GHS,,,2025-12-02
12614,3261,GHS,Biweekly,0,2025-12-02
12615,6843,GHS,Biweekly,1026,2025-12-02
12616,10038,GHS,Monthly,0,2025-12-02
12617,6668,GHS,Monthly,200,2025-12-02
12618,6675,,Biweekly,0,2025-12-02
12619,9916,GHS,Monthly,0,2025-12-02
12620,6077,GHS,Monthly,182,2025-12-02
12621,1907,GHS,Monthly,95,2025-12-02
12622,3411,GHS,Monthly,102,2025-12-02
12623,10993,GHS,Biweekly,0,2025-12-02
12624,6189,GHS,Monthly,618,
12625,,GHS,Biweekly,0,2025-12-02
12626,4541,GHS,Biweekly,681,2025-12-02
12627,8228,GHS,Biweekly,411,2025-12-02
12628,4603,GHS,Biweekly,230,2025-12-02
12629,1929,GHS,Monthly,0,2025-12-02
12630,6628,GHS,Biweekly,331,2025-12-02
12631,11874,GHS,Biweekly,1187,2025-12-02
12632,7745,GHS,Monthly,387,2025-12-02
12633,15696,GHS,Biweekly,784,2025-12-02
12634,16579,GHS,Monthly,828,2025-12-02
12635,8171,GHS,Monthly,245,2025-12-02
12636,5712,GHS,,171,
12637,3892,GHS,Monthly,194,2025-12-02
12638,2867,GHS,Monthly,286,2025-12-02
12639,1431,GHS,Biweekly,71,2025-12-02
12640,16827,GHS,,841,2025-12-02
12641,14208,GHS,Biweekly,2131,2025-12-02
12642,4358,GHS,Biweekly,0,2025-12-02
12643,2364,GHS,Biweekly,70,2025-12-02
12644,6311,GHS,Biweekly,631,2025-12-02
12645,12346,GHS,Monthly,1234,2025-12-02
12646,12265,GHS,Biweekly,1839,2025-12-02
12647,6544,GHS,Biweekly,981,2025-12-02
12648,16529,GHS,Biweekly,495,2025-12-02
12649,8272,GHS,Biweekly,0,2025-12-02
12650,7402,GHS,Biweekly,1110,2025-12-02
12651,3564,GHS,Monthly,178,2025-12-02
12652,2523,GHS,Biweekly,252,2025-12-02
12653,7068,GHS,Monthly,353,2025-12-02
12654,2677,GHS,Monthly,0,2025-12-02
12655,10991,GHS,Monthly,549,2025-12-02
12656,11484,GHS,Monthly,574,2025-12-02
12657,9054,GHS,Biweekly,905,2025-12-02
12658,8347,GHS,Biweekly,250,2025-12-02
12659,7013,GHS,Monthly,701,2025-12-02
12660,1692,GHS,Monthly,0,
12661,9918,GHS,Monthly,297,2025-12-02
12662,6908,GHS,Monthly,690,2025-12-02
12663,6678,GHS,Monthly,200,2025-12-02
12664,10964,GHS,Monthly,328,2025-12-02
12665,6142,GHS,Monthly,0,2025-12-02
12666,3947,GHS,Monthly,592,2025-12-02
12667,8926,GHS,Biweekly,0,2025-12-02
12668,13069,GHS,Monthly,1960,2025-12-02
12669,8387,GHS,Biweekly,838,2025-12-02
12670,1467,GHS,Monthly,0,2025-12-02
12671,5913,GHS,Biweekly,295,2025-12-02
12672,8716,GHS,Monthly,0,
12673,7900,GHS,Biweekly,0,2025-12-02
12674,7360,GHS,Monthly,368,2025-12-02
12675,8049,GHS,Monthly,804,2025-12-02
12676,,GHS,Monthly,1298,2025-12-02
12677,11574,GHS,Monthly,347,
12678,3046,GHS,Monthly,456,
12679,12252,GHS,Biweekly,1225,2025-12-02
12680,4788,GHS,Biweekly,0,2025-12-02
12681,8011,GHS,Monthly,240,2025-12-02
12682,,GHS,Biweekly,0,2025-12-02
12683,3177,GHS,Monthly,476,2025-12-02
12684,4715,GHS,Biweekly,141,2025-12-02
12685,2180,GHS,Biweekly,218,
,5588,GHS,Biweekly,279,2025-12-02
12687,3488,GHS,Biweekly,348,2025-12-02
12688,6448,,Monthly,0,2025-12-02
12689,18489,GHS,Monthly,2773,2025-12-02
12690,7400,GHS,Biweekly,740,2025-12-02
,2223,GHS,Biweekly,0,2025-12-02
12692,4411,GHS,Monthly,661,2025-12-02
12693,13010,GHS,Biweekly,390,
12694,1908,GHS,Biweekly,95,2025-12-02
12695,10209,GHS,Biweekly,306,2025-12-02
12696,5456,GHS,Monthly,,2025-12-02
12697,17859,GHS,Biweekly,535,2025-12-02
12698,8670,GHS,Biweekly,260,2025-12-02
12699,7329,GHS,Monthly,219,2025-12-02
12700,6912,GHS,Monthly,691,2025-12-02
12701,11623,GHS,Biweekly,1162,2025-12-02
12702,,GHS,Biweekly,1493,2025-12-02
12703,5868,GHS,Biweekly,586,2025-12-02
12704,4562,GHS,Biweekly,456,2025-12-02
12705,7192,GHS,Monthly,359,2025-12-02
12706,8705,GHS,Biweekly,1305,2025-12-02
12707,10052,GHS,,1507,2025-12-02
12708,4585,GHS,Biweekly,137,2025-12-02
12709,6233,GHS,Biweekly,934,2025-12-02
12710,8086,,Monthly,404,2025-12-02
12711,16481,GHS,Monthly,824,2025-12-02
12712,2788,GHS,Biweekly,0,2025-12-02
12713,1117,GHS,Biweekly,33,2025-12-02
12714,5155,GHS,Monthly,257,2025-12-02
12715,6893,GHS,Biweekly,689,2025-12-02
12716,2861,GHS,Biweekly,429,2025-12-02
12717,8569,GHS,Biweekly,257,2025-12-02
12718,6420,GHS,Biweekly,321,2025-12-02
12719,5782,GHS,Monthly,0,2025-12-02
12720,5126,GHS,Monthly,0,2025-12-02
12721,6037,GHS,Monthly,181,2025-12-02
12722,6654,GHS,Monthly,0,2025-12-02
12723,6811,,,340,2025-12-02
12724,2826,GHS,Biweekly,423,2025-12-02
12725,4041,GHS,Biweekly,404,2025-12-02
12726,,GHS,Monthly,139,2025-12-02
12727,7116,GHS,Monthly,711,2025-12-02
12728,2184,GHS,Monthly,327,2025-12-02
12729,4784,GHS,,478,2025-12-02
12730,16902,GHS,Biweekly,1690,2025-12-02
12731,2956,GHS,Monthly,147,2025-12-02
12732,3638,GHS,Biweekly,545,2025-12-02
12733,3140,GHS,Biweekly,471,2025-12-02
12734,2078,GHS,Monthly,0,2025-12-02
12735,2294,GHS,Monthly,0,2025-12-02
12736,2965,GHS,Monthly,0,2025-12-02
12737,6190,GHS,Monthly,928,2025-12-02
,5360,GHS,Biweekly,0,2025-12-02
12739,3642,GHS,Monthly,,2025-12-02
12740,3136,GHS,Monthly,0,2025-12-02
12741,8929,GHS,Biweekly,892,2025-12-02
12742,4264,GHS,Biweekly,426,2025-12-02
12743,8464,GHS,Biweekly,1269,2025-12-02
12744,7824,GHS,Biweekly,1173,2025-12-02
,7720,GHS,Biweekly,1158,2025-12-02
12746,11782,GHS,Biweekly,1767,2025-12-02
12747,3300,GHS,Biweekly,330,2025-12-02
12748,4157,GHS,Biweekly,0,2025-12-02
12749,7583,GHS,Biweekly,0,2025-12-02
12750,11084,GHS,Biweekly,554,2025-12-02
12751,2478,GHS,Monthly,,2025-12-02
12752,5110,GHS,Monthly,766,2025-12-02
12753,4552,GHS,Biweekly,682,2025-12-02
12754,2679,GHS,Monthly,0,2025-12-02
12755,8940,GHS,,894,2025-12-02
12756,3844,GHS,Biweekly,576,2025-12-02
12757,10304,,Biweekly,1545,2025-12-02
12758,4945,GHS,Monthly,0,
12759,4600,GHS,Biweekly,138,2025-12-02
12760,3448,GHS,Monthly,0,2025-12-02
12761,6387,GHS,Monthly,319,2025-12-02
12762,5898,GHS,Monthly,0,2025-12-02
12763,10721,GHS,Monthly,321,2025-12-02
12764,6521,GHS,Biweekly,652,2025-12-02
12765,3502,GHS,Monthly,105,2025-12-02
12766,7620,GHS,Biweekly,228,2025-12-02
12767,8139,GHS,Biweekly,406,2025-12-02
12768,5905,GHS,Monthly,0,2025-12-02
12769,7490,GHS,Monthly,749,2025-12-02
12770,6200,GHS,Biweekly,930,2025-12-02
12771,10785,GHS,Monthly,1617,2025-12-02
12772,5895,GHS,Monthly,589,2025-12-02
12773,3251,GHS,Monthly,162,2025-12-02
12774,,GHS,Biweekly,1288,2025-12-02
12775,4640,GHS,Monthly,0,
12776,9041,GHS,Biweekly,904,2025-12-02
12777,3769,GHS,Monthly,376,2025-12-02
12778,4240,GHS,Biweekly,127,2025-12-02
12779,4289,GHS,Biweekly,214,2025-12-02
12780,1726,GHS,Monthly,86,2025-12-02
12781,3752,GHS,Monthly,187,
12782,7248,GHS,Biweekly,217,2025-12-02
12783,14520,GHS,Biweekly,2178,2025-12-02
12784,3352,GHS,Monthly,0,2025-12-02
12785,3860,GHS,Biweekly,0,2025-12-02
12786,1225,GHS,Monthly,61,2025-12-02
12787,3585,GHS,Biweekly,107,2025-12-02
12788,6598,GHS,Monthly,659,2025-12-02
12789,8188,GHS,Biweekly,818,2025-12-02
12790,,GHS,Biweekly,,2025-12-02
12791,12215,GHS,Monthly,,2025-12-02
12792,8216,GHS,Biweekly,246,2025-12-02
12793,8714,GHS,Biweekly,261,2025-12-02
12794,2578,GHS,Biweekly,128,2025-12-02
12795,2399,GHS,Biweekly,359,2025-12-02
12796,16698,GHS,Monthly,1669,2025-12-02
12797,1482,GHS,Biweekly,148,2025-12-02
12798,6279,GHS,Monthly,313,2025-12-02
,8586,GHS,Monthly,,2025-12-02
12800,1403,,Biweekly,0,2025-12-02
12801,2410,GHS,Biweekly,241,2025-12-02
12802,8553,GHS,Monthly,256,2025-12-02
12803,4980,GHS,Biweekly,0,2025-12-02
12804,4368,GHS,Biweekly,0,2025-12-02
12805,8703,GHS,Biweekly,1305,2025-12-02
12806,3945,GHS,Monthly,0,2025-12-02
12807,5083,GHS,Monthly,254,2025-12-02
12808,15881,GHS,Biweekly,794,2025-12-02
12809,1554,GHS,Biweekly,233,
12810,14527,GHS,Monthly,726,2025-12-02
,9598,GHS,Biweekly,959,2025-12-02
12812,9449,GHS,Monthly,944,2025-12-02
12813,6175,GHS,Biweekly,308,2025-12-02
12814,7311,GHS,Biweekly,731,2025-12-02
12815,8295,GHS,Biweekly,,2025-12-02
12816,3338,,Biweekly,100,2025-12-02
12817,9904,GHS,Biweekly,495,2025-12-02
12818,7034,GHS,Biweekly,,
12819,7534,GHS,Monthly,226,2025-12-02
12820,5841,GHS,Monthly,876,2025-12-02
12821,16292,GHS,Monthly,2443,2025-12-02
12822,3514,GHS,Biweekly,351,2025-12-02
12823,1024,GHS,Monthly,102,2025-12-02
12824,1012,GHS,Monthly,,
12825,5844,GHS,Biweekly,876,2025-12-02
12826,2325,GHS,Biweekly,116,2025-12-02
12827,5791,GHS,Biweekly,,2025-12-02
12828,9698,GHS,Monthly,484,2025-12-02
12829,4903,GHS,Monthly,0,2025-12-02
12830,9691,GHS,Biweekly,1453,2025-12-02
,8161,GHS,Biweekly,0,2025-12-02
12832,5358,GHS,Biweekly,535,2025-12-02
12833,10592,,Monthly,529,2025-12-02
12834,14872,GHS,Biweekly,2230,2025-12-02
12835,8713,GHS,Biweekly,435,2025-12-02
12836,13687,GHS,Monthly,684,
12837,2533,,Monthly,0,2025-12-02
12838,16659,GHS,Monthly,2498,2025-12-02
12839,8714,GHS,Biweekly,871,2025-12-02
12840,8168,GHS,Monthly,816,2025-12-02
12841,2952,GHS,Biweekly,295,2025-12-02
,6476,GHS,Biweekly,,2025-12-02
12843,14061,GHS,Biweekly,703,2025-12-02
12844,9022,,Biweekly,902,2025-12-02
12845,3367,GHS,Monthly,0,2025-12-02
12846,3798,GHS,,379,2025-12-02
12847,3947,GHS,Monthly,0,2025-12-02
12848,4740,GHS,Monthly,142,2025-12-02
12849,3770,GHS,Biweekly,188,2025-12-02
12850,5979,GHS,Biweekly,,2025-12-02
12851,1692,GHS,Monthly,50,
12852,6639,GHS,Biweekly,663,2025-12-02
12853,16627,GHS,Biweekly,498,2025-12-02
12854,12779,GHS,Biweekly,0,2025-12-02
12855,5731,GHS,Biweekly,286,
,4320,GHS,Biweekly,0,2025-12-02
12857,11234,GHS,Monthly,1685,2025-12-02
12858,,GHS,Biweekly,865,2025-12-02
12859,2488,GHS,Biweekly,74,2025-12-02
12860,9638,GHS,Biweekly,963,2025-12-02
12861,1113,GHS,Monthly,33,2025-12-02
12862,12116,GHS,Monthly,1817,2025-12-02
12863,13507,,Monthly,0,2025-12-02
12864,3841,GHS,Biweekly,115,2025-12-02
12865,4331,GHS,Biweekly,649,2025-12-02
12866,9729,GHS,Biweekly,0,2025-12-02
12867,8640,GHS,Monthly,1296,2025-12-02
12868,6239,GHS,Biweekly,935,2025-12-02
12869,7868,GHS,Monthly,1180,2025-12-02
12870,14195,GHS,Monthly,,2025-12-02
12871,4905,GHS,Monthly,735,2025-12-02
12872,16694,GHS,Biweekly,500,2025-12-02
12873,4791,GHS,Monthly,718,2025-12-02
,9816,,Monthly,981,
12875,5560,GHS,Monthly,834,2025-12-02
12876,13064,GHS,,391,2025-12-02
12877,1305,GHS,Biweekly,130,2025-12-02
12878,3113,GHS,Monthly,93,2025-12-02
12879,3781,GHS,Biweekly,0,2025-12-02
12880,9505,GHS,Monthly,1425,2025-12-02
12881,12288,GHS,Biweekly,1843,2025-12-02
12882,6251,GHS,Monthly,312,2025-12-02
12883,3011,GHS,Monthly,451,2025-12-02
12884,4510,GHS,Biweekly,676,2025-12-02
12885,3601,GHS,Monthly,0,2025-12-02
12886,4332,GHS,Monthly,216,
12887,7374,GHS,Biweekly,1106,2025-12-02
12888,3953,GHS,Biweekly,592,2025-12-02
12889,9189,GHS,Monthly,275,2025-12-02
12890,2545,GHS,Monthly,254,2025-12-02
12891,13853,GHS,,0,2025-12-02
12892,7491,GHS,Biweekly,749,2025-12-02
12893,5808,GHS,Biweekly,,2025-12-02
12894,8578,GHS,Biweekly,257,2025-12-02
12895,2733,GHS,Monthly,409,2025-12-02
12896,1576,GHS,Biweekly,78,2025-12-02
12897,6668,GHS,Monthly,666,2025-12-02
12898,5030,GHS,Biweekly,0,2025-12-02
12899,3135,GHS,Biweekly,313,2025-12-02
12900,1052,GHS,Monthly,105,2025-12-02
12901,4958,GHS,Biweekly,148,2025-12-02
12902,1486,GHS,Monthly,0,2025-12-02
12903,3452,GHS,Biweekly,103,2025-12-02
12904,,GHS,Biweekly,1448,2025-12-02
12905,4060,GHS,Biweekly,406,2025-12-02
12906,3024,GHS,Biweekly,453,2025-12-02
12907,17422,GHS,Monthly,2613,2025-12-02
12908,11248,GHS,Biweekly,1687,2025-12-02
12909,4755,GHS,Monthly,0,2025-12-02
12910,9049,GHS,Biweekly,1357,2025-12-02
12911,1880,,Monthly,188,2025-12-02
12912,5201,GHS,Monthly,520,2025-12-02
12913,,GHS,Biweekly,1066,2025-12-02
12914,1740,GHS,Biweekly,261,2025-12-02
12915,7543,GHS,Biweekly,226,2025-12-02
12916,7198,GHS,Monthly,359,2025-12-02
12917,1747,GHS,,174,2025-12-02
12918,14444,GHS,Monthly,722,2025-12-02
12919,9859,GHS,Monthly,492,2025-12-02
12920,7553,GHS,Biweekly,1132,
12921,5251,GHS,,787,2025-12-02
12922,12772,GHS,Biweekly,638,2025-12-02
12923,1428,GHS,Monthly,71,2025-12-02
12924,,GHS,Monthly,689,2025-12-02
12925,5668,GHS,Biweekly,850,2025-12-02
12926,16998,GHS,Biweekly,509,2025-12-02
12927,9620,GHS,Biweekly,1443,2025-12-02
,,GHS,Monthly,325,2025-12-02
12929,3958,GHS,Monthly,197,
12930,8201,GHS,Biweekly,410,2025-12-02
,,GHS,Biweekly,0,2025-12-02
12932,,GHS,Biweekly,,2025-12-02
12933,6888,GHS,Monthly,206,2025-12-02
12934,3701,GHS,,111,2025-12-02
12935,11228,,Monthly,1122,2025-12-02
12936,5843,GHS,Monthly,175,2025-12-02
12937,1331,GHS,Monthly,0,2025-12-02
12938,,GHS,Monthly,0,2025-12-02
12939,7923,GHS,Monthly,396,2025-12-02
12940,16447,GHS,Biweekly,1644,2025-12-02
12941,11259,GHS,Biweekly,1688,2025-12-02
12942,5549,GHS,Monthly,,2025-12-02
12943,1532,GHS,Monthly,76,
