review_id,employee_id,review_date,reviewer_id,rating,goals_met,promotion_recommended,comments
20345,10345,2024-03-12,11604,3,TRUE,,Meets expectations; room for growth.
20346,10346,2025-02-19,10750,5,,FALSE,Outstanding contributor; top performer.
20347,10347,2024-08-30,12338,2,TRUE,FALSE,Needs improvement in key areas.
20348,10348,2024-07-22,11743,4,TRUE,TRUE,Strong performance; exceeds expectations.
20349,10349,2025-05-19,,3,TRUE,FALSE,Meets expectations; room for growth.
20350,10350,2024-05-03,11704,3,TRUE,,Meets expectations; room for growth.
20351,10351,2024-04-20,10758,3,TRUE,FALSE,Meets expectations; room for growth.
20352,10352,2024-06-04,10008,4,TRUE,FALSE,Strong performance; exceeds expectations.
20353,10353,2024-07-28,11072,4,TRUE,FALSE,Strong performance; exceeds expectations.
20354,10354,2024-03-30,12137,4,TRUE,FALSE,Strong performance; exceeds expectations.
20355,10355,2023-12-22,12565,1,TRUE,FALSE,Needs improvement in key areas.
20356,10356,2024-09-14,11704,3,TRUE,FALSE,Meets expectations; room for growth.
20357,10357,2024-03-17,10454,3,FALSE,FALSE,Meets expectations; room for growth.
,10358,2025-08-22,11549,3,TRUE,FALSE,Meets expectations; room for growth.
20359,10359,2024-05-12,11145,4,TRUE,FALSE,Strong performance; exceeds expectations.
20360,10360,2025-11-15,10726,5,FALSE,FALSE,Outstanding contributor; top performer.
20361,10361,2025-04-22,10331,3,TRUE,,
20362,10362,2025-11-10,13128,4,TRUE,FALSE,Strong performance; exceeds expectations.
20363,10363,2023-12-26,11269,5,TRUE,TRUE,Outstanding contributor; top performer.
20364,10364,2025-07-18,11272,3,TRUE,FALSE,Meets expectations; room for growth.
20365,10365,2024-04-19,10758,,TRUE,FALSE,
20366,10366,2024-08-03,10463,3,TRUE,FALSE,Meets expectations; room for growth.
20367,10367,2024-09-16,12247,3,TRUE,FALSE,Meets expectations; room for growth.
20368,10368,2024-01-27,10103,5,,FALSE,Outstanding contributor; top performer.
20369,10369,2025-02-19,10127,3,TRUE,FALSE,Meets expectations; room for growth.
20370,10370,2025-11-03,12378,3,TRUE,FALSE,Meets expectations; room for growth.
20371,10371,2024-04-30,11782,4,FALSE,FALSE,Strong performance; exceeds expectations.
20372,10372,2024-12-16,12133,3,TRUE,FALSE,Meets expectations; room for growth.
20373,10373,2025-11-21,10007,,TRUE,FALSE,Meets expectations; room for growth.
20374,10374,2024-06-03,10127,,TRUE,FALSE,Strong performance; exceeds expectations.
20375,10375,2024-08-18,12623,4,TRUE,FALSE,Strong performance; exceeds expectations.
20376,10376,2025-03-17,11731,5,FALSE,FALSE,Outstanding contributor; top performer.
20377,10377,2025-10-23,11743,4,TRUE,FALSE,Strong performance; exceeds expectations.
20378,10378,2024-05-11,11685,3,FALSE,FALSE,Meets expectations; room for growth.
20379,10379,2025-09-06,,3,FALSE,FALSE,Meets expectations; room for growth.
20380,10380,2025-05-26,11145,4,TRUE,FALSE,Strong performance; exceeds expectations.
20381,10381,,12375,5,TRUE,FALSE,Outstanding contributor; top performer.
20382,10382,2024-04-15,11046,2,FALSE,FALSE,Needs improvement in key areas.
20383,10383,2025-05-24,12565,4,TRUE,FALSE,Strong performance; exceeds expectations.
20384,10384,2024-05-11,11308,2,TRUE,FALSE,Needs improvement in key areas.
20385,10385,2025-09-05,10281,4,FALSE,FALSE,Strong performance; exceeds expectations.
20386,10386,2025-08-02,11929,4,TRUE,FALSE,Strong performance; exceeds expectations.
20387,10387,2024-07-17,13166,3,,FALSE,Meets expectations; room for growth.
20388,10388,2024-07-10,10394,3,TRUE,FALSE,Meets expectations; room for growth.
20389,10389,2025-03-10,10094,4,TRUE,FALSE,Strong performance; exceeds expectations.
20390,10390,2025-02-27,10624,2,TRUE,FALSE,Needs improvement in key areas.
20391,10391,2025-09-30,12824,1,TRUE,FALSE,Needs improvement in key areas.
20392,10392,2025-09-01,10465,1,TRUE,FALSE,Needs improvement in key areas.
20393,10393,2023-12-30,10404,2,TRUE,FALSE,Needs improvement in key areas.
20394,10394,2025-02-23,12247,4,FALSE,FALSE,Strong performance; exceeds expectations.
20395,10395,2025-11-24,10750,3,TRUE,FALSE,Meets expectations; room for growth.
20396,10396,2025-03-24,12321,4,,FALSE,Strong performance; exceeds expectations.
20397,10397,2025-08-13,13312,4,TRUE,,Strong performance; exceeds expectations.
20398,10398,2025-09-14,10947,5,TRUE,FALSE,Outstanding contributor; top performer.
20399,10399,2025-07-05,13128,4,TRUE,FALSE,Strong performance; exceeds expectations.
20400,10400,2024-09-28,10645,3,FALSE,,Meets expectations; room for growth.
20401,10401,2025-09-16,11650,3,TRUE,,Meets expectations; room for growth.
20402,10402,2025-01-19,13128,5,TRUE,FALSE,Outstanding contributor; top performer.
20403,10403,2023-12-29,13229,2,TRUE,FALSE,Needs improvement in key areas.
20404,10404,2025-05-16,10980,4,TRUE,FALSE,Strong performance; exceeds expectations.
20405,10405,2024-09-05,12205,3,TRUE,FALSE,Meets expectations; room for growth.
20406,10406,2024-02-27,12137,5,FALSE,TRUE,Outstanding contributor; top performer.
20407,10407,2023-12-29,13108,4,TRUE,FALSE,Strong performance; exceeds expectations.
20408,10408,2025-11-17,12378,4,FALSE,FALSE,Strong performance; exceeds expectations.
20409,10409,2024-06-16,13120,3,FALSE,FALSE,Meets expectations; room for growth.
20410,10410,2024-11-13,11743,4,TRUE,,Strong performance; exceeds expectations.
20411,10411,2024-02-21,13372,4,FALSE,FALSE,Strong performance; exceeds expectations.
20412,10412,2025-09-21,11037,4,TRUE,FALSE,Strong performance; exceeds expectations.
20413,10413,2024-04-17,13372,4,TRUE,FALSE,Strong performance; exceeds expectations.
20414,10414,2024-05-01,11248,4,FALSE,FALSE,Strong performance; exceeds expectations.
20415,10415,,13104,5,TRUE,FALSE,Outstanding contributor; top performer.
20416,10416,2024-02-22,12214,4,TRUE,FALSE,Strong performance; exceeds expectations.
20417,10417,2025-02-02,10954,3,FALSE,FALSE,Meets expectations; room for growth.
20418,10418,2024-11-17,12291,4,FALSE,FALSE,Strong performance; exceeds expectations.
20419,,2025-01-09,12571,,TRUE,FALSE,Strong performance; exceeds expectations.
20420,10420,2024-07-27,10750,4,,FALSE,Strong performance; exceeds expectations.
20421,10421,2024-07-01,10593,,TRUE,FALSE,Strong performance; exceeds expectations.
20422,10422,2024-10-07,12551,3,TRUE,FALSE,Meets expectations; room for growth.
20423,10423,2025-03-23,13219,,FALSE,FALSE,Meets expectations; room for growth.
20424,10424,2025-04-17,,3,,FALSE,Meets expectations; room for growth.
20425,10425,2025-02-16,10465,3,TRUE,FALSE,Meets expectations; room for growth.
20426,10426,2025-06-06,11222,5,TRUE,FALSE,Outstanding contributor; top performer.
20427,10427,,10720,3,TRUE,FALSE,Meets expectations; room for growth.
20428,10428,2024-02-11,11724,3,FALSE,FALSE,Meets expectations; room for growth.
20429,,2024-11-21,10614,,TRUE,FALSE,Outstanding contributor; top performer.
20430,10430,2024-11-29,13140,4,TRUE,FALSE,Strong performance; exceeds expectations.
20431,10431,2025-05-01,10383,5,TRUE,FALSE,Outstanding contributor; top performer.
20432,10432,2024-12-27,10564,1,TRUE,FALSE,Needs improvement in key areas.
20433,10433,2024-05-08,12385,3,TRUE,FALSE,Meets expectations; room for growth.
20434,10434,2024-06-30,,4,TRUE,TRUE,Strong performance; exceeds expectations.
20435,10435,2024-01-10,12713,3,FALSE,FALSE,
20436,10436,2024-12-13,11650,4,TRUE,FALSE,Strong performance; exceeds expectations.
20437,10437,2024-10-21,13166,4,TRUE,FALSE,Strong performance; exceeds expectations.
20438,10438,2024-05-31,,,TRUE,FALSE,Strong performance; exceeds expectations.
20439,10439,2024-03-30,12758,2,FALSE,FALSE,Needs improvement in key areas.
20440,10440,2023-12-22,13233,4,TRUE,FALSE,Strong performance; exceeds expectations.
20441,10441,2025-07-25,10099,1,TRUE,FALSE,Needs improvement in key areas.
,10442,2025-09-08,10189,4,TRUE,FALSE,Strong performance; exceeds expectations.
20443,10443,2025-02-05,13242,4,TRUE,FALSE,Strong performance; exceeds expectations.
20444,10444,2024-08-24,12875,,TRUE,FALSE,Strong performance; exceeds expectations.
20445,10445,2024-05-27,12495,5,FALSE,FALSE,Outstanding contributor; top performer.
20446,10446,2024-09-08,10465,3,FALSE,FALSE,Meets expectations; room for growth.
20447,10447,2024-03-18,10090,3,TRUE,FALSE,Meets expectations; room for growth.
20448,10448,2024-04-12,10094,3,TRUE,FALSE,Meets expectations; room for growth.
20449,10449,2024-09-26,11724,3,TRUE,FALSE,Meets expectations; room for growth.
20450,10450,2025-10-15,,4,FALSE,FALSE,Strong performance; exceeds expectations.
20451,10451,2025-07-11,12824,3,TRUE,FALSE,Meets expectations; room for growth.
20452,10452,2024-10-27,13195,,FALSE,FALSE,
20453,10453,2024-03-21,10465,1,,FALSE,Needs improvement in key areas.
20454,10454,2024-07-16,11743,4,TRUE,FALSE,Strong performance; exceeds expectations.
20455,10455,2025-08-21,11791,3,TRUE,FALSE,Meets expectations; room for growth.
20456,10456,2024-09-24,11222,5,TRUE,TRUE,Outstanding contributor; top performer.
20457,10457,,11790,5,TRUE,TRUE,Outstanding contributor; top performer.
20458,10458,2025-03-03,10894,3,FALSE,FALSE,Meets expectations; room for growth.
20459,10459,2024-04-25,10292,4,FALSE,FALSE,Strong performance; exceeds expectations.
,10460,2024-08-02,11745,5,FALSE,FALSE,Outstanding contributor; top performer.
20461,,2024-05-18,11650,5,FALSE,FALSE,Outstanding contributor; top performer.
20462,10462,2025-09-13,10858,3,TRUE,FALSE,Meets expectations; room for growth.
20463,10463,2024-04-15,12976,5,TRUE,TRUE,Outstanding contributor; top performer.
20464,,2025-01-17,11508,2,TRUE,FALSE,Needs improvement in key areas.
20465,10465,2024-02-22,12094,5,TRUE,FALSE,Outstanding contributor; top performer.
20466,10466,,11072,2,FALSE,FALSE,Needs improvement in key areas.
20467,10467,2025-09-03,12703,3,TRUE,FALSE,Meets expectations; room for growth.
20468,10468,2024-12-14,12708,4,TRUE,FALSE,Strong performance; exceeds expectations.
20469,10469,2025-05-29,10099,,FALSE,FALSE,Strong performance; exceeds expectations.
20470,,2024-12-19,13028,5,TRUE,TRUE,Outstanding contributor; top performer.
20471,10471,2025-01-28,10367,4,FALSE,,Strong performance; exceeds expectations.
20472,10472,2024-10-13,10599,4,TRUE,FALSE,Strong performance; exceeds expectations.
20473,10473,2025-04-08,11837,3,TRUE,FALSE,Meets expectations; room for growth.
20474,,2024-06-29,12847,4,TRUE,TRUE,Strong performance; exceeds expectations.
,10475,2025-02-04,11497,3,TRUE,FALSE,Meets expectations; room for growth.
20476,10476,2025-01-12,11033,3,FALSE,FALSE,Meets expectations; room for growth.
20477,,2024-05-01,11791,1,TRUE,FALSE,Needs improvement in key areas.
20478,10478,2024-10-21,11638,3,TRUE,FALSE,Meets expectations; room for growth.
20479,,2024-10-26,10322,1,TRUE,FALSE,Needs improvement in key areas.
20480,10480,2024-03-02,10099,4,FALSE,,Strong performance; exceeds expectations.
20481,10481,2025-08-23,12658,4,FALSE,,Strong performance; exceeds expectations.
20482,10482,2024-12-17,13245,2,TRUE,FALSE,Needs improvement in key areas.
20483,10483,2025-02-23,12094,5,TRUE,FALSE,Outstanding contributor; top performer.
20484,10484,2025-09-27,10127,4,TRUE,FALSE,Strong performance; exceeds expectations.
20485,10485,2025-11-07,10785,3,TRUE,FALSE,Meets expectations; room for growth.
20486,10486,,12067,4,FALSE,FALSE,Strong performance; exceeds expectations.
20487,10487,2024-06-17,10900,2,TRUE,FALSE,Needs improvement in key areas.
20488,10488,2024-11-10,11837,5,FALSE,FALSE,Outstanding contributor; top performer.
20489,,,11945,4,TRUE,FALSE,Strong performance; exceeds expectations.
20490,10490,2025-05-07,13392,2,TRUE,FALSE,Needs improvement in key areas.
20491,10491,2025-10-13,13133,4,TRUE,FALSE,Strong performance; exceeds expectations.
20492,10492,2025-06-08,11340,4,TRUE,,Strong performance; exceeds expectations.
20493,10493,2025-02-19,11104,5,FALSE,FALSE,Outstanding contributor; top performer.
20494,10494,2024-08-06,13470,4,FALSE,FALSE,Strong performance; exceeds expectations.
20495,10495,2024-04-22,10785,4,FALSE,FALSE,Strong performance; exceeds expectations.
20496,10496,2024-03-22,12244,3,TRUE,FALSE,Meets expectations; room for growth.
20497,10497,2025-04-30,11072,3,TRUE,FALSE,
20498,10498,2025-06-30,11267,4,TRUE,FALSE,Strong performance; exceeds expectations.
20499,10499,2025-07-25,11510,4,TRUE,FALSE,Strong performance; exceeds expectations.
20500,10500,2024-05-16,,3,TRUE,FALSE,Meets expectations; room for growth.
20501,10501,2025-08-02,11037,4,TRUE,FALSE,Strong performance; exceeds expectations.
20502,,2025-06-13,12435,5,FALSE,FALSE,Outstanding contributor; top performer.
20503,10503,2025-07-12,13219,4,TRUE,,Strong performance; exceeds expectations.
20504,10504,2025-11-30,10900,4,FALSE,,Strong performance; exceeds expectations.
20505,10505,2024-06-06,11497,5,TRUE,FALSE,Outstanding contributor; top performer.
20506,,2024-01-31,11222,5,TRUE,FALSE,Outstanding contributor; top performer.
20507,10507,2024-07-15,11549,3,TRUE,,Meets expectations; room for growth.
20508,10508,2024-10-19,11409,4,TRUE,FALSE,Strong performance; exceeds expectations.
20509,10509,2024-07-17,12571,3,TRUE,FALSE,Meets expectations; room for growth.
20510,10510,2024-08-06,10855,2,TRUE,FALSE,Needs improvement in key areas.
20511,10511,2025-07-03,12205,,TRUE,FALSE,Outstanding contributor; top performer.
20512,,2024-05-03,10720,4,TRUE,,Strong performance; exceeds expectations.
20513,10513,2025-09-09,11269,3,FALSE,FALSE,Meets expectations; room for growth.
20514,10514,,13470,3,TRUE,FALSE,Meets expectations; room for growth.
20515,10515,2024-08-18,11339,,FALSE,FALSE,Strong performance; exceeds expectations.
20516,10516,2023-12-19,12441,5,FALSE,TRUE,Outstanding contributor; top performer.
20517,,2023-12-25,12672,3,TRUE,FALSE,Meets expectations; room for growth.
20518,10518,2025-03-05,,3,FALSE,FALSE,Meets expectations; room for growth.
20519,,2025-09-01,11248,4,FALSE,FALSE,Strong performance; exceeds expectations.
20520,10520,2024-01-20,12339,3,TRUE,FALSE,Meets expectations; room for growth.
20521,10521,2024-06-01,13166,3,TRUE,FALSE,Meets expectations; room for growth.
20522,10522,2024-11-02,10256,3,TRUE,FALSE,Meets expectations; room for growth.
20523,10523,2025-08-25,10989,4,TRUE,FALSE,Strong performance; exceeds expectations.
20524,10524,2025-11-28,13108,4,TRUE,FALSE,Strong performance; exceeds expectations.
20525,10525,2024-02-12,11409,4,FALSE,FALSE,Strong performance; exceeds expectations.
20526,10526,2024-02-17,11046,5,TRUE,FALSE,Outstanding contributor; top performer.
20527,,2025-06-19,10758,3,TRUE,FALSE,Meets expectations; room for growth.
20528,10528,2025-07-14,10791,3,TRUE,FALSE,Meets expectations; room for growth.
20529,10529,2025-05-12,12125,5,TRUE,FALSE,Outstanding contributor; top performer.
20530,10530,2024-10-26,10725,4,TRUE,TRUE,Strong performance; exceeds expectations.
20531,10531,2025-08-18,10645,3,TRUE,FALSE,Meets expectations; room for growth.
20532,10532,2024-06-17,13028,5,FALSE,FALSE,Outstanding contributor; top performer.
20533,10533,2024-08-01,11283,4,TRUE,TRUE,Strong performance; exceeds expectations.
20534,10534,2025-02-16,10090,3,TRUE,FALSE,Meets expectations; room for growth.
20535,10535,2025-01-17,10797,3,TRUE,FALSE,Meets expectations; room for growth.
,10536,2025-11-29,11037,3,TRUE,FALSE,Meets expectations; room for growth.
20537,10537,2024-01-19,11042,4,FALSE,FALSE,Strong performance; exceeds expectations.
20538,10538,2024-12-09,11991,3,TRUE,FALSE,Meets expectations; room for growth.
20539,10539,2024-02-24,12067,4,TRUE,FALSE,Strong performance; exceeds expectations.
20540,10540,2024-05-31,12321,3,FALSE,FALSE,Meets expectations; room for growth.
20541,10541,2024-11-14,11685,3,TRUE,,Meets expectations; room for growth.
20542,,2024-11-20,12205,5,TRUE,TRUE,Outstanding contributor; top performer.
20543,10543,2023-12-19,10100,4,TRUE,FALSE,Strong performance; exceeds expectations.
20544,10544,2025-03-07,12314,,TRUE,FALSE,Outstanding contributor; top performer.
20545,10545,2025-01-07,11991,4,TRUE,TRUE,Strong performance; exceeds expectations.
20546,10546,2025-06-03,10488,3,TRUE,FALSE,Meets expectations; room for growth.
20547,10547,2025-08-18,13312,4,FALSE,FALSE,Strong performance; exceeds expectations.
20548,10548,2025-01-29,10454,3,TRUE,FALSE,Meets expectations; room for growth.
20549,10549,2024-09-04,,4,FALSE,FALSE,Strong performance; exceeds expectations.
20550,10550,2024-05-20,12137,5,FALSE,FALSE,Outstanding contributor; top performer.
20551,10551,2024-04-13,13233,4,FALSE,FALSE,Strong performance; exceeds expectations.
20552,,2024-06-19,13415,3,FALSE,FALSE,Meets expectations; room for growth.
20553,10553,2024-01-08,13263,4,TRUE,FALSE,Strong performance; exceeds expectations.
20554,10554,2025-07-19,12543,3,FALSE,FALSE,Meets expectations; room for growth.
20555,10555,2024-05-08,10100,5,,FALSE,Outstanding contributor; top performer.
20556,10556,2024-08-04,12001,1,TRUE,FALSE,Needs improvement in key areas.
20557,10557,2024-04-03,10900,,TRUE,FALSE,Outstanding contributor; top performer.
20558,10558,2025-10-27,12824,3,TRUE,FALSE,Meets expectations; room for growth.
20559,10559,2025-06-04,11340,3,TRUE,FALSE,Meets expectations; room for growth.
20560,10560,2023-12-13,13021,1,,FALSE,
20561,10561,2025-07-08,11079,3,TRUE,FALSE,Meets expectations; room for growth.
20562,10562,2025-03-12,11248,3,TRUE,FALSE,Meets expectations; room for growth.
20563,10563,2025-10-13,11596,2,FALSE,FALSE,Needs improvement in key areas.
20564,10564,2024-04-17,10454,4,TRUE,FALSE,Strong performance; exceeds expectations.
20565,10565,2025-06-14,10720,4,TRUE,TRUE,Strong performance; exceeds expectations.
20566,10566,2025-06-14,10394,4,TRUE,FALSE,Strong performance; exceeds expectations.
20567,10567,2025-07-16,10206,5,,FALSE,Outstanding contributor; top performer.
